"contr_country","client_country"
"Bahrain","Greece"
"Bahrain","Hong Kong"
"Bahrain","Hungary"
"Bahrain","Iceland"
"Bahrain","India"
"Bahrain","Indonesia"
"Bahrain","Ireland"
"Bahrain","Israel"
"Bahrain","Italy"
"Bahrain","Japan"
"Bahrain","Jordan"
"Bahrain","Kenya"
"Bahrain","Lebanon"
"Bahrain","Lithuania"
"Bahrain","Luxembourg"
"Bahrain","Malaysia"
"Bahrain","Malta"
"Bahrain","Mexico"
"Bahrain","Moldova"
"Bahrain","Morocco"
"Bahrain","Netherlands"
"Bahrain","New Zealand"
"Bahrain","Nicaragua"
"Bahrain","Norway"
"Bahrain","Pakistan"
"Bahrain","Peru"
"Bahrain","Philippines"
"Bahrain","Poland"
"Bahrain","Portugal"
"Bahrain","Puerto Rico"
"Bahrain","Qatar"
"Bahrain","Romania"
"Bahrain","Russia"
"Bahrain","Saudi Arabia"
"Bahrain","Serbia"
"Bahrain","Singapore"
"Bahrain","Slovenia"
"Bahrain","South Africa"
"Bahrain","South Korea"
"Bahrain","Spain"
"Bahrain","Sri Lanka"
"Bahrain","Sweden"
"Bahrain","Switzerland"
"Bahrain","Taiwan"
"Bahrain","Thailand"
"Bahrain","Trinidad and Tobago"
"Bahrain","Tunisia"
"Bahrain","Turkey"
"Bahrain","Tuvalu"
"Bahrain","Ukraine"
"Bahrain","United Arab Emirates"
"Bahrain","United Kingdom"
"Bahrain","United States"
"Bahrain","United States Virgin Islands"
"Bahrain","Yemen"
"Bangladesh","0"
"Bangladesh","244"
"Bangladesh","245"
"Bangladesh","Afghanistan"
"Bangladesh","Albania"
"Bangladesh","Algeria"
"Bangladesh","American Samoa"
"Bangladesh","Andorra"
"Bangladesh","Angola"
"Bangladesh","Anguilla"
"Bangladesh","Antarctica"
"Bangladesh","Antigua and Barbuda"
"Bangladesh","Argentina"
"Bangladesh","Armenia"
"Bangladesh","Aruba"
"Bangladesh","Australia"
"Bangladesh","Austria"
"Bangladesh","Azerbaijan"
"Bangladesh","Bahamas"
"Bangladesh","Bahrain"
"Bangladesh","Bangladesh"
"Bangladesh","Barbados"
"Bangladesh","Belarus"
"Bangladesh","Belgium"
"Bangladesh","Belize"
"Bangladesh","Benin"
"Bangladesh","Bermuda"
"Bangladesh","Bhutan"
"Bangladesh","Bolivia"
"Bangladesh","Bosnia and Herzegovina"
"Bangladesh","Botswana"
"Bangladesh","Brazil"
"Bangladesh","British Indian Ocean Territory"
"Bangladesh","British Virgin Islands"
"Bangladesh","Brunei Darussalam"
"Bangladesh","Bulgaria"
"Bangladesh","Burkina Faso"
"Bangladesh","Cambodia"
"Bangladesh","Cameroon"
"Bangladesh","Canada"
"Bangladesh","Cape Verde"
"Bangladesh","Cayman Islands"
"Bangladesh","Central African Republic"
"Bangladesh","Chad"
"Bangladesh","Chile"
"Bangladesh","China"
"Bangladesh","Colombia"
"Bangladesh","Congo, the Democratic Republic of the"
"Bangladesh","Costa Rica"
"Bangladesh","Cote d'Ivoire"
"Bangladesh","Croatia"
"Bangladesh","Cyprus"
"Bangladesh","Czech Republic"
"Bangladesh","Denmark"
"Bangladesh","Djibouti"
"Bangladesh","Dominica"
"Bangladesh","Dominican Republic"
"Bangladesh","Ecuador"
"Bangladesh","Egypt"
"Bangladesh","El Salvador"
"Bangladesh","Eritrea"
"Bangladesh","Estonia"
"Bangladesh","Ethiopia"
"Bangladesh","Faroe Islands"
"Bangladesh","Fiji"
"Bangladesh","Finland"
"Bangladesh","France"
"Bangladesh","French Southern and Antarctic Lands"
"Bangladesh","Gabon"
"Bangladesh","Gambia"
"Bangladesh","Georgia"
"Bangladesh","Germany"
"Bangladesh","Ghana"
"Bangladesh","Gibraltar"
"Bangladesh","Greece"
"Bangladesh","Greenland"
"Bangladesh","Grenada"
"Bangladesh","Guadeloupe"
"Bangladesh","Guam"
"Bangladesh","Guatemala"
"Bangladesh","Guinea"
"Bangladesh","Guyana"
"Bangladesh","Haiti"
"Bangladesh","Honduras"
"Bangladesh","Hong Kong"
"Bangladesh","Hungary"
"Bangladesh","Iceland"
"Bangladesh","India"
"Bangladesh","Indonesia"
"Bangladesh","Iraq"
"Bangladesh","Ireland"
"Bangladesh","Israel"
"Bangladesh","Italy"
"Bangladesh","Jamaica"
"Bangladesh","Japan"
"Bangladesh","Jordan"
"Bangladesh","Kazakhstan"
"Bangladesh","Kenya"
"Bangladesh","Kiribati"
"Bangladesh","Korea, Democratic People's Republic of"
"Bangladesh","Kosovo"
"Bangladesh","Kuwait"
"Bangladesh","Kyrgyzstan"
"Bangladesh","Laos"
"Bangladesh","Latvia"
"Bangladesh","Lebanon"
"Bangladesh","Lesotho"
"Bangladesh","Liberia"
"Bangladesh","Libya"
"Bangladesh","Liechtenstein"
"Bangladesh","Lithuania"
"Bangladesh","Luxembourg"
"Bangladesh","Macao"
"Bangladesh","Macedonia"
"Bangladesh","Madagascar"
"Bangladesh","Malawi"
"Bangladesh","Malaysia"
"Bangladesh","Maldives"
"Bangladesh","Mali"
"Bangladesh","Malta"
"Bangladesh","Marshall Islands"
"Bangladesh","Martinique"
"Bangladesh","Mauritania"
"Bangladesh","Mauritius"
"Bangladesh","Mexico"
"Bangladesh","Moldova"
"Bangladesh","Monaco"
"Bangladesh","Mongolia"
"Bangladesh","Montenegro"
"Bangladesh","Morocco"
"Bangladesh","Mozambique"
"Bangladesh","Namibia"
"Bangladesh","Nepal"
"Bangladesh","Netherlands"
"Bangladesh","Netherlands Antilles"
"Bangladesh","New Zealand"
"Bangladesh","Nicaragua"
"Bangladesh","Nigeria"
"Bangladesh","Northern Mariana Islands"
"Bangladesh","Norway"
"Bangladesh","Oman"
"Bangladesh","Pakistan"
"Bangladesh","Palau"
"Bangladesh","Palestinian Territories"
"Bangladesh","Panama"
"Bangladesh","Papua New Guinea"
"Bangladesh","Paraguay"
"Bangladesh","Peru"
"Bangladesh","Philippines"
"Bangladesh","Poland"
"Bangladesh","Portugal"
"Bangladesh","Puerto Rico"
"Bangladesh","Qatar"
"Bangladesh","Reunion"
"Bangladesh","Romania"
"Bangladesh","Russia"
"Bangladesh","Saint Helena"
"Bangladesh","Saint Kitts and Nevis"
"Bangladesh","Saint Lucia"
"Bangladesh","Saint Vincent and the Grenadines"
"Bangladesh","Samoa"
"Bangladesh","San Marino"
"Bangladesh","Saudi Arabia"
"Bangladesh","Serbia"
"Bangladesh","Seychelles"
"Bangladesh","Singapore"
"Bangladesh","Slovakia"
"Bangladesh","Slovenia"
"Bangladesh","Solomon Islands"
"Bangladesh","Somalia"
"Bangladesh","South Africa"
"Bangladesh","South Korea"
"Bangladesh","Spain"
"Bangladesh","Sri Lanka"
"Bangladesh","Suriname"
"Bangladesh","Swaziland"
"Bangladesh","Sweden"
"Bangladesh","Switzerland"
"Bangladesh","Taiwan"
"Bangladesh","Tajikistan"
"Bangladesh","Tanzania"
"Bangladesh","Thailand"
"Bangladesh","Timor-Leste"
"Bangladesh","Togo"
"Bangladesh","Tokelau"
"Bangladesh","Tonga"
"Bangladesh","Trinidad and Tobago"
"Bangladesh","Tunisia"
"Bangladesh","Turkey"
"Bangladesh","Turkmenistan"
"Bangladesh","Turks and Caicos Islands"
"Bangladesh","Tuvalu"
"Bangladesh","Uganda"
"Bangladesh","Ukraine"
"Bangladesh","United Arab Emirates"
"Bangladesh","United Kingdom"
"Bangladesh","United States"
"Bangladesh","United States Minor Outlying Islands"
"Bangladesh","United States Virgin Islands"
"Bangladesh","Uruguay"
"Bangladesh","Uzbekistan"
"Bangladesh","Vanuatu"
"Bangladesh","Venezuela"
"Bangladesh","Vietnam"
"Bangladesh","Western Sahara"
"Bangladesh","Yemen"
"Bangladesh","Zambia"
"Barbados","Angola"
"Barbados","Argentina"
"Barbados","Australia"
"Barbados","Austria"
"Barbados","Bangladesh"
"Barbados","Belgium"
"Barbados","Brazil"
"Barbados","Canada"
"Barbados","Chile"
"Barbados","China"
"Barbados","Denmark"
"Barbados","Ecuador"
"Barbados","Egypt"
"Barbados","Ethiopia"
"Barbados","Finland"
"Barbados","France"
"Barbados","Gabon"
"Barbados","Germany"
"Barbados","Greece"
"Barbados","Hong Kong"
"Barbados","India"
"Barbados","Ireland"
"Barbados","Israel"
"Barbados","Italy"
"Barbados","Japan"
"Barbados","Jordan"
"Barbados","Kenya"
"Barbados","Lebanon"
"Barbados","Lithuania"
"Barbados","Luxembourg"
"Barbados","Malaysia"
"Barbados","Mexico"
"Barbados","Morocco"
"Barbados","Netherlands"
"Barbados","New Zealand"
"Barbados","Norway"
"Barbados","Oman"
"Barbados","Pakistan"
"Barbados","Panama"
"Barbados","Philippines"
"Barbados","Poland"
"Barbados","Portugal"
"Barbados","Puerto Rico"
"Barbados","Russia"
"Barbados","Saudi Arabia"
"Barbados","Singapore"
"Barbados","South Africa"
"Barbados","Spain"
"Barbados","Sri Lanka"
"Barbados","Sweden"
"Barbados","Switzerland"
"Barbados","Taiwan"
"Barbados","Thailand"
"Barbados","Trinidad and Tobago"
"Barbados","Turkey"
"Barbados","Ukraine"
"Barbados","United Arab Emirates"
"Barbados","United Kingdom"
"Barbados","United States"
"Barbados","United States Virgin Islands"
"Belarus","0"
"Belarus","Albania"
"Belarus","Algeria"
"Belarus","American Samoa"
"Belarus","Angola"
"Belarus","Antarctica"
"Belarus","Argentina"
"Belarus","Armenia"
"Belarus","Australia"
"Belarus","Austria"
"Belarus","Bahamas"
"Belarus","Bahrain"
"Belarus","Bangladesh"
"Belarus","Barbados"
"Belarus","Belarus"
"Belarus","Belgium"
"Belarus","Belize"
"Belarus","Bermuda"
"Belarus","Bolivia"
"Belarus","Bosnia and Herzegovina"
"Belarus","Brazil"
"Belarus","British Indian Ocean Territory"
"Belarus","British Virgin Islands"
"Belarus","Brunei Darussalam"
"Belarus","Bulgaria"
"Belarus","Cambodia"
"Belarus","Canada"
"Belarus","Cape Verde"
"Belarus","Cayman Islands"
"Belarus","Chile"
"Belarus","China"
"Belarus","Colombia"
"Belarus","Costa Rica"
"Belarus","Croatia"
"Belarus","Cyprus"
"Belarus","Czech Republic"
"Belarus","Denmark"
"Belarus","Dominican Republic"
"Belarus","Ecuador"
"Belarus","Egypt"
"Belarus","El Salvador"
"Belarus","Estonia"
"Belarus","Faroe Islands"
"Belarus","Fiji"
"Belarus","Finland"
"Belarus","France"
"Belarus","French Southern and Antarctic Lands"
"Belarus","Gabon"
"Belarus","Georgia"
"Belarus","Germany"
"Belarus","Ghana"
"Belarus","Gibraltar"
"Belarus","Greece"
"Belarus","Greenland"
"Belarus","Guatemala"
"Belarus","Guinea"
"Belarus","Hong Kong"
"Belarus","Hungary"
"Belarus","Iceland"
"Belarus","India"
"Belarus","Indonesia"
"Belarus","Ireland"
"Belarus","Israel"
"Belarus","Italy"
"Belarus","Jamaica"
"Belarus","Japan"
"Belarus","Jordan"
"Belarus","Kazakhstan"
"Belarus","Kenya"
"Belarus","Korea, Democratic People's Republic of"
"Belarus","Kuwait"
"Belarus","Kyrgyzstan"
"Belarus","Latvia"
"Belarus","Lebanon"
"Belarus","Libya"
"Belarus","Lithuania"
"Belarus","Luxembourg"
"Belarus","Macao"
"Belarus","Macedonia"
"Belarus","Malaysia"
"Belarus","Maldives"
"Belarus","Malta"
"Belarus","Mauritius"
"Belarus","Mexico"
"Belarus","Moldova"
"Belarus","Monaco"
"Belarus","Mongolia"
"Belarus","Montenegro"
"Belarus","Morocco"
"Belarus","Mozambique"
"Belarus","Myanmar"
"Belarus","Nepal"
"Belarus","Netherlands"
"Belarus","Netherlands Antilles"
"Belarus","New Zealand"
"Belarus","Nicaragua"
"Belarus","Nigeria"
"Belarus","Norway"
"Belarus","Oman"
"Belarus","Pakistan"
"Belarus","Panama"
"Belarus","Paraguay"
"Belarus","Peru"
"Belarus","Philippines"
"Belarus","Poland"
"Belarus","Portugal"
"Belarus","Puerto Rico"
"Belarus","Qatar"
"Belarus","Romania"
"Belarus","Russia"
"Belarus","Saint Lucia"
"Belarus","San Marino"
"Belarus","Saudi Arabia"
"Belarus","Serbia"
"Belarus","Seychelles"
"Belarus","Singapore"
"Belarus","Slovakia"
"Belarus","Slovenia"
"Belarus","Solomon Islands"
"Belarus","South Africa"
"Belarus","South Korea"
"Belarus","Spain"
"Belarus","Sri Lanka"
"Belarus","Sweden"
"Belarus","Switzerland"
"Belarus","Taiwan"
"Belarus","Tanzania"
"Belarus","Thailand"
"Belarus","Togo"
"Belarus","Tonga"
"Belarus","Trinidad and Tobago"
"Belarus","Tunisia"
"Belarus","Turkey"
"Belarus","Turkmenistan"
"Belarus","Turks and Caicos Islands"
"Belarus","Uganda"
"Belarus","Ukraine"
"Belarus","United Arab Emirates"
"Belarus","United Kingdom"
"Belarus","United States"
"Belarus","United States Minor Outlying Islands"
"Belarus","United States Virgin Islands"
"Belarus","Uruguay"
"Belarus","Vanuatu"
"Belarus","Venezuela"
"Belarus","Vietnam"
"Belarus","Yemen"
"Belarus","Zambia"
"Belgium","Algeria"
"Belgium","Argentina"
"Belgium","Armenia"
"Belgium","Australia"
"Belgium","Austria"
"Belgium","Azerbaijan"
"Belgium","Bahamas"
"Belgium","Bahrain"
"Belgium","Bangladesh"
"Belgium","Barbados"
"Belgium","Belarus"
"Belgium","Belgium"
"Belgium","Belize"
"Belgium","Benin"
"Belgium","Bermuda"
"Belgium","Bosnia and Herzegovina"
"Belgium","Brazil"
"Belgium","British Virgin Islands"
"Belgium","Bulgaria"
"Belgium","Canada"
"Belgium","Chile"
"Belgium","China"
"Belgium","Colombia"
"Belgium","Congo, the Democratic Republic of the"
"Belgium","Costa Rica"
"Belgium","Croatia"
"Belgium","Cyprus"
"Belgium","Czech Republic"
"Belgium","Denmark"
"Belgium","Dominican Republic"
"Belgium","Egypt"
"Belgium","El Salvador"
"Belgium","Estonia"
"Belgium","Ethiopia"
"Belgium","Faroe Islands"
"Belgium","Finland"
"Belgium","France"
"Belgium","Gabon"
"Belgium","Georgia"
"Belgium","Germany"
"Belgium","Gibraltar"
"Belgium","Greece"
"Belgium","Greenland"
"Belgium","Guadeloupe"
"Belgium","Guatemala"
"Belgium","Hong Kong"
"Belgium","Hungary"
"Belgium","Iceland"
"Belgium","India"
"Belgium","Indonesia"
"Belgium","Ireland"
"Belgium","Israel"
"Belgium","Italy"
"Belgium","Jamaica"
"Belgium","Japan"
"Belgium","Jordan"
"Belgium","Kenya"
"Belgium","Kuwait"
"Belgium","Kyrgyzstan"
"Belgium","Latvia"
"Belgium","Lebanon"
"Belgium","Libya"
"Belgium","Lithuania"
"Belgium","Luxembourg"
"Belgium","Macao"
"Belgium","Malaysia"
"Belgium","Malta"
"Belgium","Mexico"
"Belgium","Monaco"
"Belgium","Morocco"
"Belgium","Namibia"
"Belgium","Nepal"
"Belgium","Netherlands"
"Belgium","Netherlands Antilles"
"Belgium","New Zealand"
"Belgium","Nicaragua"
"Belgium","Nigeria"
"Belgium","Norway"
"Belgium","Oman"
"Belgium","Pakistan"
"Belgium","Palestinian Territories"
"Belgium","Panama"
"Belgium","Peru"
"Belgium","Philippines"
"Belgium","Poland"
"Belgium","Portugal"
"Belgium","Romania"
"Belgium","Russia"
"Belgium","Saudi Arabia"
"Belgium","Serbia"
"Belgium","Seychelles"
"Belgium","Singapore"
"Belgium","Slovakia"
"Belgium","Slovenia"
"Belgium","South Africa"
"Belgium","South Korea"
"Belgium","Spain"
"Belgium","Sri Lanka"
"Belgium","Sweden"
"Belgium","Switzerland"
"Belgium","Taiwan"
"Belgium","Tajikistan"
"Belgium","Thailand"
"Belgium","Tonga"
"Belgium","Trinidad and Tobago"
"Belgium","Tunisia"
"Belgium","Turkey"
"Belgium","Turkmenistan"
"Belgium","Turks and Caicos Islands"
"Belgium","Ukraine"
"Belgium","United Arab Emirates"
"Belgium","United Kingdom"
"Belgium","United States"
"Belgium","Uruguay"
"Belgium","Vanuatu"
"Belgium","Venezuela"
"Belgium","Vietnam"
"Belize","Algeria"
"Belize","Andorra"
"Belize","Antigua and Barbuda"
"Belize","Argentina"
"Belize","Australia"
"Belize","Austria"
"Belize","Bangladesh"
"Belize","Bolivia"
"Belize","Bosnia and Herzegovina"
"Belize","Brazil"
"Belize","Cambodia"
"Belize","Canada"
"Belize","China"
"Belize","Colombia"
"Belize","Cyprus"
"Belize","Egypt"
"Belize","El Salvador"
"Belize","Finland"
"Belize","France"
"Belize","Gabon"
"Belize","Germany"
"Belize","Greece"
"Belize","Hong Kong"
"Belize","India"
"Belize","Indonesia"
"Belize","Ireland"
"Belize","Israel"
"Belize","Italy"
"Belize","Jamaica"
"Belize","Jordan"
"Belize","Kenya"
"Belize","Laos"
"Belize","Lebanon"
"Belize","Malaysia"
"Belize","Marshall Islands"
"Belize","Netherlands"
"Belize","Netherlands Antilles"
"Belize","New Zealand"
"Belize","Nicaragua"
"Belize","Nigeria"
"Belize","Norway"
"Belize","Pakistan"
"Belize","Panama"
"Belize","Philippines"
"Belize","Qatar"
"Belize","Russia"
"Belize","Saudi Arabia"
"Belize","Seychelles"
"Belize","Singapore"
"Belize","South Africa"
"Belize","South Korea"
"Belize","Spain"
"Belize","Sweden"
"Belize","Tanzania"
"Belize","Tunisia"
"Belize","Turkey"
"Belize","Ukraine"
"Belize","United Arab Emirates"
"Belize","United Kingdom"
"Belize","United States"
"Belize","Venezuela"
"Benin","Algeria"
"Benin","Argentina"
"Benin","Australia"
"Benin","Austria"
"Benin","Bangladesh"
"Benin","Barbados"
"Benin","Belgium"
"Benin","Benin"
"Benin","Bermuda"
"Benin","Brazil"
"Benin","Bulgaria"
"Benin","Canada"
"Benin","China"
"Benin","Congo, the Democratic Republic of the"
"Benin","Cote d'Ivoire"
"Benin","Croatia"
"Benin","Cyprus"
"Benin","Czech Republic"
"Benin","Denmark"
"Benin","Egypt"
"Benin","Finland"
"Benin","France"
"Benin","Germany"
"Benin","Greece"
"Benin","Hong Kong"
"Benin","Hungary"
"Benin","India"
"Benin","Indonesia"
"Benin","Ireland"
"Benin","Israel"
"Benin","Italy"
"Benin","Japan"
"Benin","Jordan"
"Benin","Kenya"
"Benin","Lebanon"
"Benin","Lithuania"
"Benin","Luxembourg"
"Benin","Malaysia"
"Benin","Maldives"
"Benin","Mexico"
"Benin","Moldova"
"Benin","Morocco"
"Benin","Netherlands"
"Benin","New Zealand"
"Benin","Norway"
"Benin","Pakistan"
"Benin","Panama"
"Benin","Philippines"
"Benin","Poland"
"Benin","Portugal"
"Benin","Romania"
"Benin","Russia"
"Benin","Saint Kitts and Nevis"
"Benin","Saint Lucia"
"Benin","Serbia"
"Benin","Singapore"
"Benin","Slovenia"
"Benin","South Africa"
"Benin","South Korea"
"Benin","Spain"
"Benin","Sri Lanka"
"Benin","Sweden"
"Benin","Switzerland"
"Benin","Thailand"
"Benin","Tunisia"
"Benin","Turkey"
"Benin","Ukraine"
"Benin","United Arab Emirates"
"Benin","United Kingdom"
"Benin","United States"
"Benin","United States Virgin Islands"
"Benin","Vanuatu"
"Bermuda","Australia"
"Bermuda","Bangladesh"
"Bermuda","Canada"
"Bermuda","China"
"Bermuda","France"
"Bermuda","Gabon"
"Bermuda","Germany"
"Bermuda","India"
"Bermuda","Japan"
"Bermuda","Lithuania"
"Bermuda","Malaysia"
"Bermuda","Mexico"
"Bermuda","New Zealand"
"Bermuda","Pakistan"
"Bermuda","Philippines"
"Bermuda","Saudi Arabia"
"Bermuda","Singapore"
"Bermuda","Switzerland"
"Bermuda","Tunisia"
"Bermuda","United Arab Emirates"
"Bermuda","United Kingdom"
"Bermuda","United States"
"Bhutan","Australia"
"Bhutan","Bangladesh"
"Bhutan","Brazil"
"Bhutan","Canada"
"Bhutan","France"
"Bhutan","Germany"
"Bhutan","India"
"Bhutan","Israel"
"Bhutan","Netherlands"
"Bhutan","Pakistan"
"Bhutan","Philippines"
"Bhutan","Russia"
"Bhutan","Singapore"
"Bhutan","South Africa"
"Bhutan","Spain"
"Bhutan","Sweden"
"Bhutan","United Kingdom"
"Bhutan","United States"
"Bolivia","0"
"Bolivia","Albania"
"Bolivia","Algeria"
"Bolivia","Argentina"
"Bolivia","Australia"
"Bolivia","Austria"
"Bolivia","Bahamas"
"Bolivia","Bahrain"
"Bolivia","Bangladesh"
"Bolivia","Barbados"
"Bolivia","Belarus"
"Bolivia","Belgium"
"Bolivia","Belize"
"Bolivia","Bolivia"
"Bolivia","Bosnia and Herzegovina"
"Bolivia","Botswana"
"Bolivia","Brazil"
"Bolivia","British Indian Ocean Territory"
"Bolivia","British Virgin Islands"
"Bolivia","Bulgaria"
"Bolivia","Cambodia"
"Bolivia","Cameroon"
"Bolivia","Canada"
"Bolivia","Cape Verde"
"Bolivia","Chile"
"Bolivia","China"
"Bolivia","Colombia"
"Bolivia","Costa Rica"
"Bolivia","Croatia"
"Bolivia","Cyprus"
"Bolivia","Czech Republic"
"Bolivia","Denmark"
"Bolivia","Dominican Republic"
"Bolivia","Ecuador"
"Bolivia","Egypt"
"Bolivia","El Salvador"
"Bolivia","Estonia"
"Bolivia","Ethiopia"
"Bolivia","Finland"
"Bolivia","France"
"Bolivia","Gabon"
"Bolivia","Georgia"
"Bolivia","Germany"
"Bolivia","Ghana"
"Bolivia","Gibraltar"
"Bolivia","Greece"
"Bolivia","Greenland"
"Bolivia","Guam"
"Bolivia","Guatemala"
"Bolivia","Hong Kong"
"Bolivia","Hungary"
"Bolivia","Iceland"
"Bolivia","India"
"Bolivia","Indonesia"
"Bolivia","Ireland"
"Bolivia","Israel"
"Bolivia","Italy"
"Bolivia","Jamaica"
"Bolivia","Japan"
"Bolivia","Jordan"
"Bolivia","Kazakhstan"
"Bolivia","Kenya"
"Bolivia","Kuwait"
"Bolivia","Laos"
"Bolivia","Latvia"
"Bolivia","Lebanon"
"Bolivia","Lithuania"
"Bolivia","Luxembourg"
"Bolivia","Macedonia"
"Bolivia","Madagascar"
"Bolivia","Malaysia"
"Bolivia","Malta"
"Bolivia","Mauritius"
"Bolivia","Mexico"
"Bolivia","Moldova"
"Bolivia","Monaco"
"Bolivia","Montenegro"
"Bolivia","Morocco"
"Bolivia","Myanmar"
"Bolivia","Nepal"
"Bolivia","Netherlands"
"Bolivia","Netherlands Antilles"
"Bolivia","New Zealand"
"Bolivia","Nicaragua"
"Bolivia","Nigeria"
"Bolivia","Norway"
"Bolivia","Oman"
"Bolivia","Pakistan"
"Bolivia","Panama"
"Bolivia","Peru"
"Bolivia","Philippines"
"Bolivia","Poland"
"Bolivia","Portugal"
"Bolivia","Puerto Rico"
"Bolivia","Qatar"
"Bolivia","Romania"
"Bolivia","Russia"
"Bolivia","Saint Lucia"
"Bolivia","Saudi Arabia"
"Bolivia","Serbia"
"Bolivia","Seychelles"
"Bolivia","Singapore"
"Bolivia","Slovakia"
"Bolivia","Slovenia"
"Bolivia","South Africa"
"Bolivia","South Korea"
"Bolivia","Spain"
"Bolivia","Sri Lanka"
"Bolivia","Sweden"
"Bolivia","Switzerland"
"Bolivia","Taiwan"
"Bolivia","Thailand"
"Bolivia","Tonga"
"Bolivia","Trinidad and Tobago"
"Bolivia","Tunisia"
"Bolivia","Turkey"
"Bolivia","Uganda"
"Bolivia","Ukraine"
"Bolivia","United Arab Emirates"
"Bolivia","United Kingdom"
"Bolivia","United States"
"Bolivia","United States Minor Outlying Islands"
